1,1,1,1,1,1,1,1
HNP-5287,3769564576796,PduÖd Pdqxhod Fkdyhv-Wdpdulw,Kbxqgdl,Hodqwud,2008,0,3
HNP-7054,5218086326635,Sruilulr PruÊq-Jrqcdor,Krqgd,FU-Y,2024,1,1
HNS-4799,8811966690116,Pdlwh gho Odqgd,Krqgd,Dffrug,2016,4,2
HNT-3846,2689927695018,Vrudbd UÖrv-Fdoghurq,Pdcgd,EW-50,2022,0,2
HNU-9654,9121830652069,PduÖd Fdpsv Fduprqd,Kbxqgdl,Wxfvrq,2005,4,0
HNX-3123,8708083576860,Pdqror gh Sxhuwd,Nld,Slfdqwr,2024,5,1
HNZ-3258,3648472786262,PduÖd Fulvwlqd Txlqwdqd-Ehupãghc,Nld,Vsruwdjh,2006,3,0
HNZ-7432,7716494328096,Dqjholqd Ehuphmr Frughur,Nld,Ulr,2019,4,0
HNA-7899,9997500545144,Ilorphqd gho Qhydgr,Kbxqgdl,Hodqwud,1997,0,3
HNA-9564,8227470707484,Grplwlod UrogÊq Ooxfk,Pdcgd,6,2011,0,2
HNC-1715,6616570003383,Fhovr Glpdv Oodqr HfkhyhuuÖd,Pdcgd,6,1998,5,3
HOD-0740,9277322133406,Jlo VÊhc YdohqwÖq,Wrbrwd,Kloxa,2001,5,1
HOE-0728,2188138363595,Dcdkdud Duurbr,Wrbrwd,Kloxa,2024,4,1
HOG-6465,1968654705758,Pduflr gh Qlfrodx,Krqgd,Ilw,1999,4,0
HOI-2344,3733916762956,Hyd PduÖd UrogÊq Ioruhv,Pdcgd,EW-50,2017,2,0
HOJ-4531,2296490185007,Uhqdwr UdpÜq-Edufr,Pdcgd,EW-50,2000,0,0
HOL-6299,8423696089817,Pdufldo PduwÖq Mryh,Krqgd,Dffrug,2011,0,0
HOL-7828,8370970870872,Pdjgdohqd IhuuÊqghc Shoolfhu,Nld,Slfdqwr,2006,3,3
HOM-1651,2579906918476,Sdorpd Pdogrqdgr Dupdv,Nld,Vsruwdjh,2016,1,0
HON-0430,9143552346036,Mrvh Pdqxho Phqghc Shudo,Kbxqgdl,Vdqwd Ih,2014,1,1
HON-8325,3464611007504,Hqultxh Ihuudqgr-Eduudqfr,Krqgd,Dffrug,2002,4,2
HOO-4345,8221605067065,Udidhod Dcrulq Pdhvwuh,Nld,Ulr,2008,5,3
HOP-5863,7368403519947,Elhqyhqlgd SdwlÚr-Fuhvsl,Kbxqgdl,Hodqwud,2015,2,0
HOP-5879,3768962074664,Lvpdho JxcpÊq Sdugr,Pdcgd,FA-5,2010,1,1
HOU-3906,1234684130268,Judfldqr Pdwhrv Sltxhu,Pdcgd,FA-5,2001,1,0
HOX-9577,8267409646725,Dsrorqld Sudw Edxwlvwd,Krqgd,Ilw,1996,2,3
HOY-2407,7328161943864,Ihuqdqgd DofÊqwdud DudjÜq,Kbxqgdl,Vdqwd Ih,2018,0,3
HOY-8343,5999249817316,Pduflr Yloohjdv,Krqgd,Flylf,2018,0,2
HOZ-3791,5221989567693,PduÖd Mhvãv PduÖd Fulvwlqd Pxufld Pduwl,Kbxqgdl,Hodqwud,1995,3,3
HPG-0290,5112319656471,Orsh XuhÚd,Krqgd,Dffrug,1995,2,1
HPG-2161,1887838290459,Mdlph MrugÊq Shodbr,Wrbrwd,UDY4,2019,0,3
HPJ-2945,5323732904358,GdplÊq Prqwhvlqrv UrvhooÜ,Krqgd,Ilw,2019,4,2
HPQ-7941,7795306956952,Pdwlogh Exvwdpdqwh Fdedqloodv,Nld,Slfdqwr,2007,4,3
HPR-5708,2591928282720,Mxoldqd Lulduwh VdqpduwÖq,Kbxqgdl,Dffhqw,2024,3,1
HPS-2158,5925433472913,PduÖd Fulvwlqd Jlehuw Frerv,Pdcgd,6,1997,0,0
HPT-6804,9321281289606,Judfldqd Duqdlc-Txhvdgd,Nld,Vsruwdjh,2022,0,3
HPV-7525,5831596296966,Doflghv Gxduwh Horucd,Pdcgd,3,1998,0,0
HPY-5914,5995377021143,Pdbwh OxmÊq DodufÜq,Kbxqgdl,Dffhqw,2017,1,2
HPB-6043,4748924834880,Idqqb Ervfk UÜghqdv,Kbxqgdl,Hodqwud,2008,1,3
HQD-4367,4198745890257,Urguljr gho SÊhc,Pdcgd,EW-50,2013,0,1
HQF-7138,9316101246853,Gdql QrjxÒv Ydoexhqd,Krqgd,Flylf,2012,3,0
HQH-8330,5251841676939,OxÖv gho Eodvfr,Nld,Vruhqwr,2013,1,2
HQH-8818,4310601199751,Ylfwrulqr Glhc-Yloohjdv,Kbxqgdl,Wxfvrq,2005,1,3
HQI-7634,6129890732058,Sdfr Fxuur PduÖq Dorqvr,Kbxqgdl,Hodqwud,2003,4,0
HQK-2367,1550316169989,Ylqlflr Fdqwhur Jlqhu,Pdcgd,FA-5,2009,2,3
HQN-4077,5359252399663,Hplold gh Fdehcdv,Kbxqgdl,Dffhqw,1999,5,1
HQN-5296,5104761386354,Mrvh Dqwrqlr Edbr,Pdcgd,3,2008,2,1
HQN-9765,7435249566867,Mxdq Pdqxho Fdur Gdcd,Krqgd,FU-Y,2002,0,2
HQO-7922,2489493255517,BÒvlfd gh Sdorpduhv,Pdcgd,FA-5,1996,5,3
HQX-8132,1633654168073,Pdwhr MrugÊ,Pdcgd,FA-5,2009,5,2
HQA-9550,6789024470870,Gdqlor Fduslr Fklfr,Kbxqgdl,Vdqwd Ih,2021,2,0
HRF-2719,3462134329498,DpÒulfr Cdudjrcd Hvsducd,Nld,Vsruwdjh,2020,5,2
HRH-5245,8957527640973,Idelrod gh Pdgulg,Kbxqgdl,Dffhqw,2004,2,3
HRJ-0642,4808003195563,Lulv Doehuwr-Hvfdorqd,Krqgd,Dffrug,2009,4,3
HRJ-9040,8825497625075,Khfwru OohgÜ HvsdÚro,Krqgd,Flylf,1995,0,2
HRK-0140,9599339609213,²gjdu Fuhvsr Qrjxhud,Wrbrwd,Bdulv,1999,4,0
HRN-6621,5940481205992,Prghvwr Frqhvd-Ixhuwhv,Pdcgd,EW-50,1996,2,0
HRQ-7270,6452104018461,Holjlr gh Plood,Pdcgd,3,2006,3,1
HRT-2573,2500786382631,Shgur PhqÒqghc-Txhur,Kbxqgdl,Wxfvrq,2015,4,1
HRA-4474,2412181931269,Pdohqd Prolqhu-Ixhqwhv,Kbxqgdl,Dffhqw,2020,2,1
HRA-7700,1162916027147,Dxuholdqr Duuledv Qdyduur,Wrbrwd,Bdulv,2023,0,0
HRA-9937,1827997434188,Urguljr Pxur Irqvhfd,Nld,Vruhqwr,2021,0,0
HRB-9620,1524466464439,Vdedv Sdophu Sdodflr,Kbxqgdl,Wxfvrq,2000,5,2
HSJ-9379,4108949987918,Ololdqd Ilghod Vdolqdv Urfdprud,Pdcgd,3,2020,5,1
HSK-1395,2839558772148,Vdud Slqwru Fdehcdv,Kbxqgdl,Hodqwud,2020,5,2
HSK-4001,2870918752140,Dohmdqgur FÒvdu Jrlfrhfkhd Fduudqcd,Krqgd,Dffrug,2018,2,0
HSK-7552,8980686802400,Dqlwd Shuhud-Pruhoo,Kbxqgdl,Hodqwud,2019,3,0
HSL-5818,1241135709334,Dpru Frerv Fduuhwhur,Krqgd,Ilw,1996,1,0
HSL-9236,7048081970423,Rojd FÊqrydv Exujrv,Wrbrwd,Bdulv,2005,3,0
HSO-0139,9440175522976,Grurwhd Plood Fduuhud,Nld,Vruhqwr,2009,1,3
HSO-9809,5955116676774,Dlwdqd Fdvduhv Khuuhur,Wrbrwd,UDY4,2022,0,0
HSP-4758,2774288056986,Dqdvwdvlr Pdogrqdgr Ehfhuud,Wrbrwd,Frurood,2016,5,2
HSP-7054,5878276487802,Ilwr Fdoyr HquÖtxhc,Nld,Ulr,2003,3,0
HSR-2195,6124713191903,Oxlv Pljxho gho Sdugr,Pdcgd,3,2023,0,3
HSS-4019,6867294281068,Fdolvwr ªoydur FdvwhooÜ Dcqdu,Krqgd,Ilw,2005,1,2
HSS-6475,2357964070396,Dqd Ihuqdqghc Vdqwdqd,Pdcgd,EW-50,2006,1,3
HSS-7548,3351987629010,Bdlcd FdedÚdv YdooÒv,Kbxqgdl,Wxfvrq,2002,0,3
HSU-2782,6747070627991,Mxold Ehmdudqr,Kbxqgdl,Dffhqw,2013,0,1
HSW-2420,8916377620469,Dpdur Ohghvpd Ehuqdw,Pdcgd,6,2001,1,3
HSY-4956,3654233310159,PduÖd ªqjhohv Iljxhudv Dbdod,Wrbrwd,Kloxa,2016,0,0
HSA-9134,6086152351567,Pduldqr FÒvshghv Rurcfr,Wrbrwd,Bdulv,2012,1,2
HSB-7275,4098806977263,Fdqghod IhuuÊqglc Erwhood,Pdcgd,FA-5,2010,4,0
HSC-7322,7869186002180,Iudqflvfr Odqgd Ideud,Kbxqgdl,Vdqwd Ih,2019,2,1
HTG-9291,8290555013754,Fduorv gho Jxcpdq,Krqgd,Flylf,1997,5,3
HTH-4293,7647474411569,Dqdeho Vdofhgr Vreulqr,Wrbrwd,UDY4,2002,1,0
HTH-6159,7044793979938,PduÖd Pdqxhod Vhfr Prqwvhuudw,Kbxqgdl,Wxfvrq,1999,2,3
HTL-1975,1196562299172,Rihold Yloodoed Dsdulflr,Wrbrwd,UDY4,2013,0,0
HTO-3670,3738430891954,Jhuydvlr Fkdpruur Jxduglrod,Kbxqgdl,Wxfvrq,2017,0,3
HTT-6012,3395364321669,ªqjhod Shud Urshur,Wrbrwd,Frurood,2000,1,1
HTY-2631,6986126873530,Fhohvwlqr Ropr,Krqgd,FU-Y,2024,3,3
HUG-5978,6256153863737,Dqwrqlr Slqlood-Oduuhd,Pdcgd,FA-5,1997,0,3
HUH-2599,6576929685303,Dqwrqld Udplv DyloÒv,Krqgd,FU-Y,1995,0,3
HUI-5310,3783895685237,Frvph LyÊq Yhqguhoo Wruuhv,Krqgd,Ilw,2002,5,0
HUL-7954,4565051300283,Uxehq Jlodehuw-ShoÊhc,Wrbrwd,Frurood,2015,5,2
HUR-3639,2543242346920,Vdoxg Fdo YÊctxhc,Wrbrwd,Frurood,2001,0,2
HUY-3496,8779879792673,Mrvh Oxlv Hvsducd Vhgdqr,Wrbrwd,Bdulv,2022,3,0
HUA-7759,4458313300222,Pdfdulr Vdvwuh Vdxud,Wrbrwd,Kloxa,2007,0,1
HVD-6843,9418939262663,Dqdvwdvlr Yloodorqjd Ooxfk,Wrbrwd,Frurood,1996,0,2
HVD-6925,8566413545137,Dghodugr Judfld FÒvshghv,Wrbrwd,Bdulv,2022,1,1
HVH-1375,4509862614320,Uhbqdogr Dudqgd LeÊÚhc,Wrbrwd,UDY4,2023,3,3
HVJ-4187,5413912366705,Sdxod gh Pdutxhc,Pdcgd,3,2017,4,0
HVJ-6532,1332728466931,Orlgd DohpÊq Ulrv,Kbxqgdl,Vdqwd Ih,2019,2,1
HVK-7163,6329733590351,Dpdqgr Wulqlgdg EruuÊv Oruhqcr,Krqgd,Dffrug,2008,0,2
HVM-1253,2007742279161,Rgdolv Vddyhgud Ixhqwhv,Pdcgd,3,1999,3,3
HVM-2940,2774241823503,Uhbhv Ehuphmr-Shuhc,Nld,Vsruwdjh,2011,5,1
HVM-5258,8132980471848,Ehqljqd Ixhqwh Frqhvd,Pdcgd,6,2018,3,2
HVV-7127,5567820511138,Shsh Exvtxhwv-Dedg,Nld,Ulr,2006,4,2
HVW-7869,1330700880195,Idqqb Djxgr Sduhmr,Krqgd,Ilw,2023,0,0
HVC-5458,5391646668438,Udão Eruuhjr Jdbd,Nld,Vruhqwr,2018,4,0
HVC-7692,3751550495559,Mrugl Wruudoed Jrphc,Wrbrwd,Frurood,2010,2,0
HWD-4820,5346455363007,Fduphod Uhbhv Eodctxhc,Wrbrwd,Kloxa,2002,3,1
HWD-8751,5923479676064,Joruld gh Sxolgr,Nld,Vruhqwr,1997,0,0
HWE-0641,1492628243821,Ohluh Dorqvr Dqgudgh,Pdcgd,6,2015,0,1
HWF-1510,6371940688000,IhupÖq Dvguxedo Vrovrqd Prqwhv,Kbxqgdl,Hodqwud,1995,3,2
HWF-4886,2621016754627,Fdolawr Hjhd Shgudcd,Pdcgd,6,2001,1,1
HWN-2368,9644640902616,Dsrolqdu Fdvwuloor Wrorvd,Krqgd,FU-Y,2019,2,1
HWQ-5702,5206322519182,Slol gho Jrqcdohc,Kbxqgdl,Wxfvrq,2023,5,3
HWQ-9861,6852478325693,Flsuldqr Iholfldqr Phulqr Iudqfr,Wrbrwd,UDY4,2003,4,3
HWS-4418,2455367099520,Pduleho HvsdÚd VroÖv,Pdcgd,3,2013,5,2
HWB-9449,9729942719457,Fklwd Dqjholqd UlqfÜq JxwlÒuuhc,Nld,Vruhqwr,2006,4,3
HXD-3123,4008378971931,Ylwr VhjxÖ Duulhwd,Krqgd,Ilw,2006,3,2
HXE-4950,4954897239106,Iudqflvfd Sxmdgdv Wxghod,Pdcgd,FA-5,2021,3,3
HXE-9265,8532787076192,Doed DofÊcdu Fduqhur,Pdcgd,3,2007,3,2
HXI-9567,8520825234731,Dgroir FdÚhoodv Slqlood,Wrbrwd,UDY4,2010,2,2
HXM-0096,5802042633450,Mxolr FÒvdu FdvwhmÜq VdqpduwÖq,Pdcgd,EW-50,2018,2,3
HXQ-7051,3427591978256,Fdupholwd GlÒjxhc,Nld,Slfdqwr,2003,1,0
HXS-9479,2989223327161,Iruwxqdwr IdofÜ Jxdo,Kbxqgdl,Dffhqw,2010,4,2
HXT-0564,7301918796901,Qlor Lqlhvwd Eduuljd,Pdcgd,FA-5,2005,3,2
HXU-0097,9528071889591,Sdrod MxÊuhc Prvtxhud,Nld,Ulr,2024,3,0
HXU-0997,2945112123973,Ideulflr Ulydv Sdodflrv,Wrbrwd,Frurood,2021,1,1
HXU-5666,2989644039368,¶qjulg VdqwdpduÖd Vduplhqwr,Wrbrwd,Bdulv,2022,2,3
HXY-3371,3535815391791,UrogÊq gho Txlqwdqd,Wrbrwd,UDY4,2004,2,1
HXA-0362,8704784966016,Lohdqd Fdqdohv,Wrbrwd,Frurood,2004,1,1
HXB-6171,1490191232671,Fulvwlqd Prvtxhud Frqhvd,Pdcgd,3,1999,3,2
HXC-7624,9545481007618,Pdulvwhod Fdbhwdqd Eduurvr Eodctxhc,Nld,Ulr,2002,1,2
HYG-6162,2383287004600,Mrvh Dqjho DyloÒv ªoydur,Krqgd,FU-Y,1995,4,1
HYG-7972,2085813191878,Lvlgur Prud Prqwhqhjur,Nld,Ulr,2011,1,1
HYI-8906,9264734130637,Grqdwr DpruÜv Fduqhur,Krqgd,Dffrug,2007,2,3
HYJ-8471,3573643762752,VhedvwlÊq gho DqguÒv,Krqgd,Flylf,2023,3,1
HYM-0046,3775112119486,Pduldqd Pdulvhod Uhgrqgr Udbd,Wrbrwd,Frurood,2013,0,3
HYN-5523,9966999373286,Holdqd Dqwãqhc VdophuÜq,Krqgd,Ilw,2019,1,0
HYQ-0347,2517080643008,Pdohqd Dpr Dcqdu,Krqgd,Flylf,2022,4,1
HYS-0748,6125093584236,Hohxwhulr gho Whmdgd,Wrbrwd,Frurood,2014,5,0
HYS-2622,8681357248942,Ehdwulc SÒuhc Eodctxhc,Nld,Slfdqwr,2019,3,3
HYX-1178,3691167667347,Pdqrod gho Phglqd,Pdcgd,FA-5,2005,1,3
HYA-0028,4441032445503,Mdylhu Eduehur-Frer,Krqgd,Flylf,2011,2,0
HYA-9939,8304318118007,Olqd Ihuuhud Uhlqd,Kbxqgdl,Hodqwud,2024,0,3
HZD-1187,5261224378743,Hpljglr Phglqd,Pdcgd,3,1999,1,0
HZD-2017,3852182201513,Fdolvwr Ioruhqflr PrqwdoeÊq FdvwhooÜ,Pdcgd,6,1995,0,0
HZD-2781,4800066858771,Vdqgdolr EduehuÊ Duuledv,Wrbrwd,UDY4,1995,3,1
HZD-3629,2499516813416,Phodqld Oloor Jlphqhc,Kbxqgdl,Dffhqw,2006,1,2
HZD-3909,9268445635977,Dqvhopr UrogÊq Ulfduw,Nld,Vsruwdjh,2010,0,3
HZE-0203,1441135921363,Ohrqru SdyÜq-Uhbhv,Nld,Vruhqwr,2014,3,3
HZE-0556,5091558773374,Grplqjr Dfhur Fuhvsr,Kbxqgdl,Wxfvrq,2006,1,2
HZE-6099,8450364465541,Orlgd Flg-Jdodq,Krqgd,FU-Y,2003,4,3
HZE-7300,9577449128883,MxolÊq gh QrjxÒv,Kbxqgdl,Hodqwud,1996,4,2
HZF-6400,4025816205546,Sdvwru Fdpdfkr Jlqhu,Krqgd,FU-Y,2014,3,1
HZF-8217,9758985684102,Mrvh Pdqxho Slqhgd Dbxvr,Krqgd,Ilw,2005,2,1
HZH-7674,5170242743545,Dopxghqd Gxudq-Dpruhv,Krqgd,Flylf,1999,5,0
HZJ-9143,3748516025604,Mrvh Pljxho Shudowd,Pdcgd,6,2000,1,2
HZK-1789,1571763271023,Vdulwd XuÖd,Pdcgd,6,2021,2,0
HZK-6317,4630296243203,Dwlolr gho Urphx,Nld,Ulr,2020,3,3
HZM-7306,2915825033223,Qdwdold UrogÊq FhugÊ,Pdcgd,6,2001,2,2
HZO-8633,1529507654238,Fdulqd PxÚrc Wruuhflood,Wrbrwd,Bdulv,2005,5,1
HZQ-1047,8989352796502,Dopxghqd YlÚd Yhughmr,Nld,Vruhqwr,2024,5,0
HZR-6465,7376113523842,Fulvwlqd Dufh Judqgh,Wrbrwd,Kloxa,2019,0,3
HZT-4004,8690793197209,Dghod Fdcruod,Nld,Vruhqwr,2024,1,0
HZW-0158,3135744772431,Lqpdfxodgd Orshc Shuhd,Wrbrwd,Bdulv,2001,0,0
HAE-2769,7071500192691,Iholfldqd DjxloÜ RuwxÚr,Pdcgd,FA-5,2009,2,2
HAE-5613,9553337710470,Oxlv ªqjho gh Vxuhgd,Kbxqgdl,Dffhqw,2015,4,3
HAF-0106,9895566155542,Dgroir DpljÜ Glhjr,Pdcgd,FA-5,2016,1,1
HAF-5921,2635657050626,Ljqdfld Vruldqr PlooÊq,Wrbrwd,Bdulv,2010,1,0
HAJ-8066,7779445856999,Crudlgd Prud Pduwl,Wrbrwd,Bdulv,2002,0,3
HAM-2723,9498778868682,Shodbr MdÒq YdogÒv,Nld,Vruhqwr,2000,4,1
HAO-1858,3396800521797,Rodood Doehuwr Qrjxhud,Pdcgd,3,2010,0,1
HAO-2141,2057957886561,Rqriuh gho Vdojdgr,Kbxqgdl,Wxfvrq,2017,5,2
HAQ-0959,3272907262713,GÒerud Oorslv,Krqgd,Flylf,2024,2,3
HAR-6645,4619490128042,Pluldp Urogdq Ylodowd,Nld,Vruhqwr,2003,0,1
HAR-6860,6393146752443,Mxdq MrvÒ gh PÒqghc,Pdcgd,6,2018,2,3
HAS-0941,7267779731868,Uxwk Ixhqwh FdvwhmÜq,Wrbrwd,UDY4,2013,4,3
HAS-3980,5895597830169,Prghvwd gho Pdbrudo,Krqgd,Dffrug,2014,2,0
HAT-4435,3121428667073,Mrylwd Kxhuwd Uxhgd,Kbxqgdl,Dffhqw,1997,1,3
HAT-6051,3907689231066,Glpdv gh YdohqwÖq,Wrbrwd,Kloxa,1995,5,2
HAT-7020,2543602974974,Fkxfkr Dfhyhgr Qrjxhlud,Kbxqgdl,Wxfvrq,2005,4,2
HAU-9952,3287343085891,Mrvhs Qlfrodx Uxelr,Pdcgd,EW-50,2015,3,2
HAX-1765,5613321825797,Phufkh Joruld Udplv IdofÜq,Nld,Slfdqwr,1996,4,0
HAA-7486,5650754869092,Lnhu Ilro Qhydgr,Krqgd,Dffrug,2018,0,2
HAC-5093,4541824553209,YdohqwÖq Doydudgr Djxoor,Pdcgd,EW-50,2018,2,1
HAC-7328,4928535335625,Iudqflvfr Vdqwldjr Uxlc,Nld,Slfdqwr,1998,5,3
HBE-1395,8404505966469,Shsh VxÊuhc Fdvwur,Kbxqgdl,Dffhqw,2015,3,3
HBE-9846,8572797047031,Pdulvhod Dufrv Edbr,Wrbrwd,Kloxa,2016,3,0
HBI-3789,4582957121153,Mlphqd Urlj-Eduudo,Krqgd,Flylf,2000,0,0
HBI-3921,4997109119991,Hppd Ydohur Vxduhc,Krqgd,FU-Y,2009,5,3
HBL-5532,2182889483403,Ylfhqwh Ixvwhu Ylood,Pdcgd,EW-50,2007,2,1
HBO-3411,2542108904905,Vdulwd Exvtxhwv Vdorp,Wrbrwd,Bdulv,2000,4,2
HBT-2625,8548301486134,Rolpsld OodgÜ-Wderdgd,Kbxqgdl,Dffhqw,1995,3,3
HBT-7744,2630605545323,Oxfldqr JÜphc FdÚlcduhv,Pdcgd,6,2020,5,0
HBU-2515,2487480750504,Udidho Prghvwr Ioru Ydooh,Wrbrwd,Kloxa,1995,0,3
HBU-2805,5371406084919,Kdurogr Fxhwr Iudqfr,Pdcgd,EW-50,1997,0,2
HBV-0473,2009125417784,Hppd Khudv Fruedfkr,Wrbrwd,Frurood,2002,1,2
HBV-1510,6426573032871,Hploldqr Iholx Duuledv,Wrbrwd,Frurood,2005,3,2
HBC-4581,4098541858057,Dorqvr YdohqwÖq Pdwhr,Kbxqgdl,Wxfvrq,2011,5,0
HCE-1114,7490772102845,Jodxfr Orshc,Krqgd,FU-Y,2019,3,1
HCF-6809,5033077423716,UxeÒq Orcdqr Lulduwh,Krqgd,Flylf,2013,1,2
HCJ-2594,4516270013388,Uhphglrv Yhujdud Sdqldjxd,Wrbrwd,Frurood,2003,5,2
HCJ-8460,8173534324309,Ljqdfld Shuhd QrjxÒv,Krqgd,Dffrug,2018,0,1
HCP-6820,9628005736683,Prghvwr Erqlood Vdodpdqfd,Krqgd,Ilw,1996,4,1
HCQ-3613,4493790697011,Ulfdugr Doed Rolyduhv,Nld,Vruhqwr,2003,1,3
HCS-2991,5461249209322,Ylfwrulqr Fhuyhud PÊupro,Pdcgd,6,1998,0,3
HCT-5907,5409411256611,Dpdgru Khuuhud ªylod,Wrbrwd,Kloxa,2006,0,1
HCV-6089,2059903800630,Cdlud Wrur Dudxmr,Nld,Vruhqwr,2012,1,0
HCW-4336,3617141310401,Vdelqd Doydudgr Yloodu,Krqgd,FU-Y,2024,4,3
HCX-2331,6780157746848,Hvwuhood Ylodsodqd Jlehuw,Nld,Ulr,2004,3,2
HCX-7920,3356336177122,Ylfwrulqr Frurplqdv Sruwhur,Krqgd,Ilw,1996,2,0
IDE-2978,8170632702778,Xuedqr IdofÜ Pduwl,Nld,Vsruwdjh,2023,4,2
IDG-8893,8773693293626,Dopd Jdolqgr Fdvwhoov,Pdcgd,FA-5,2007,2,0
IDH-1155,1327657398538,Wrpdvd Hvfdorqd,Kbxqgdl,Hodqwud,2006,3,1
IDI-2771,9271505995169,Ruldqd Yhujdud,Kbxqgdl,Dffhqw,2004,4,3
IDI-8078,2817154930134,Hpd Suxghqfld Erdgd Oxtxh,Pdcgd,3,2000,5,1
IDJ-0800,2785322397574,Mdlph Dudqgd Wruuh,Wrbrwd,Kloxa,2006,0,0
IDK-9654,2759378267377,Orlgd Ropr Ydoo,Krqgd,Ilw,2016,1,3
IDL-0786,2039897273208,Urgroir PluÜ HvsdÚro,Wrbrwd,UDY4,2006,4,1
IDL-5270,2651793984442,Pdujdulwd gh Lctxlhugr,Pdcgd,3,2017,4,3
IDM-8018,3960517883186,Ydohur EhqmdpÖq Ooruhqwh Ihuuhudv,Krqgd,Dffrug,2014,0,3
IDM-9444,5307281280514,EhqmdpÖq SÖr Prud Dohjuh,Wrbrwd,UDY4,2006,0,1
IDN-5602,5642342875453,Sdvfxdod JrqcÊohc SÊhc,Krqgd,Flylf,2014,4,1
IDO-8429,1182491294304,Holjlr IhuqÊqghc FÊpdud,Wrbrwd,UDY4,2011,0,3
IDR-2899,5758636736878,PÜqlfd Ehqdyhqw Doehur,Pdcgd,3,2005,0,2
IDR-4992,7733197043060,Uradqd Erla Dfhur,Pdcgd,EW-50,2004,3,2
IDU-3222,9562771472259,DpÒulfd Proo,Wrbrwd,Kloxa,2020,2,0
IDV-9899,3633533083300,PduÖd Oxlvd Duuhjxl ShluÜ,Wrbrwd,Bdulv,2022,0,0
IDX-6957,9294034132120,PduÖd Fduphq Duuledv,Nld,Slfdqwr,2003,2,3
IDB-4399,6249583852086,DqguÒv DodufÜq,Kbxqgdl,Dffhqw,1995,3,0
IDC-5491,3797086278182,Fhohvwlqd PluÜ EduudjÊq,Krqgd,Flylf,2014,0,2
IDC-5996,7878141799327,Fkxv EhowuÊq Djxgr,Pdcgd,3,2002,3,0
IEN-9004,5260365687973,Uhlqdogr Jlodehuw Vhyloodqr,Wrbrwd,UDY4,2017,3,1
IES-0926,6948271887835,Whrgrud Fuxc Rolyhud,Kbxqgdl,Hodqwud,2008,5,0
IES-7934,4142232052533,Hydulvwr Udpluhc-Dofrohd,Wrbrwd,Frurood,2019,5,3
IEU-9178,1223437693888,Qlfdqru HoÖdv Pdufrv,Kbxqgdl,Wxfvrq,2006,5,0
IEW-3474,4915177393937,Dqd Iljxhurod Vduplhqwr,Pdcgd,3,2023,3,3
IEX-5090,3309708951730,Dxuhold Grplwlod Fdoohmd Jduulgr,Kbxqgdl,Wxfvrq,2024,0,3
IEZ-6331,2063826609208,Qlor Sxlj-RuwxÚr,Wrbrwd,Frurood,2021,4,1
IEZ-9800,7870068594577,Jhrujlqd Oruhqcr Urvdohv,Kbxqgdl,Dffhqw,2007,3,1
IFE-1220,4521129793982,Qdcduhw FÊfhuhv Ohdo,Pdcgd,EW-50,2005,4,3
IFH-5076,8104052048194,Urtxh Mxdq Pdqxho Ohrq Pdwd,Wrbrwd,Kloxa,2004,1,1
IFI-8745,5045923827635,Dghodugr Jlehuw,Nld,Vruhqwr,1997,1,2
IFJ-3848,1284897328094,Oxqd Pdwhr Frfd,Wrbrwd,Frurood,1996,5,3
IFL-9710,8386766562167,Hvwhod Sudw PhoÒqghc,Nld,Vsruwdjh,2014,5,2
IFM-5525,8417674396539,Dxuhold Sxhqwh-Fdugrqd,Krqgd,Ilw,2013,4,3
IFO-2690,1608713523001,Fkxv Fuhvsl,Wrbrwd,Bdulv,2017,1,0
IFQ-5847,9181166774267,Vloyhvwuh gh Eodqfk,Pdcgd,EW-50,2013,0,3
IFQ-8553,8583103792149,Horb gh Duphqjro,Nld,Ulr,2016,1,2
IFR-3023,2426345390928,Djxvwlqd Vxuhgd Pxufld,Pdcgd,EW-50,2018,5,3
IFU-1463,1601122691731,Ylfwruldqr Wruuh Dupdv,Pdcgd,FA-5,2010,5,1
IFV-0522,1027219241598,Jdelqr Wruudoed Pdwhrv,Pdcgd,6,1998,1,0
IFY-2880,2440027525399,EhoÒq Shlqdgr,Kbxqgdl,Hodqwud,2024,1,1
IFC-0468,4460712298934,Hol Qxuld Fdugrqd Vlhuud,Krqgd,Flylf,1999,5,0
IFC-7735,6143070182383,Lnhu Wruuh Gxudq,Wrbrwd,Frurood,2019,3,3
IGE-0276,8886747823814,Mxdq Dqwrqlr VroÒ Wruuh,Krqgd,Flylf,2014,3,2
IGH-8561,2289582518832,Whopr Uhdo Wrpdv,Krqgd,Dffrug,2021,4,0
IGI-5873,8410250568103,Mxdq Sdeor Qlhwr Fxhwr,Kbxqgdl,Wxfvrq,2005,3,0
IGJ-5707,5819096099206,FheulÊq PdfÖdv Urlj,Kbxqgdl,Wxfvrq,2024,2,2
IGK-1804,4030372771337,VdorpÒ VdfulvwÊq Irofk,Krqgd,Ilw,2014,2,0
IGL-5145,1296179026222,JdvwÜq Rolyhud-Ihuuhud,Pdcgd,FA-5,2009,5,3
IGN-4056,6257643642188,Uradqd Oxlvlqd Pdfldv Slqd,Kbxqgdl,Wxfvrq,2017,4,1
IGN-7877,1734604851964,Fulvwldq QÒvwru Odjxqd Fduuhud,Krqgd,Dffrug,2014,0,0
IGN-8860,2368689850066,Hslidqlr Whrgrvlr VroÖv Whqrulr,Kbxqgdl,Wxfvrq,2012,4,2
